movieId,production_company,director,budget
7889,21,7767,4638783
7891,4141,91789,300000
7894,60,4385,0
7895,5153,7767,1500000
7896,21,7767,813000
7899,14104,584527,0
7900,1314,29662,0
7916,5,73150,0
7920,2880,10367,65000
7924,882,5026,0
7925,882,5026,0
7926,882,5026,250000
7930,33,5140,6000000
7932,15486,1081559,0
7934,41,1243,0
7936,6181,6648,0
7937,6181,6648,0
7938,6181,6648,0
7939,6181,6648,0
7940,6181,6648,0
7943,33,5029,0
7944,21,6593,3000000
7951,25,31211,11000000
7976,839,51917,1300000
7979,91189,21113,0
7980,60,4786,22000000
7981,5552,66718,125000
7982,3616,69081,15050245
7983,41,1243,8000000
7984,1212,27991,4500000
7986,1212,27991,10000000
7987,1212,27991,0
7988,500,27991,25000000
7991,1950,101377,300000
7993,4820,102429,50000
8008,21,13980,0
8010,79,16513,0
8011,2866,130141,0
8012,528,3317,0
8014,139,1188,0
8015,21,980524,0
8016,599,7767,3352254
8019,955,26875,4000000
8024,4,39012,14000000
8025,104,1096377,2000000
8033,1286,10001,0
8035,4817,4955,3800000
8042,120,1032,500000
8043,25,9182,0
8044,174,9054,195845
8045,4,17784,0
8057,21,3632,0
8092,25,102429,11500000
8093,25639,64883,8500000
8094,21,14520,1271000
8117,165,3395,0
8118,21,51572,0
8119,5,1723,0
8121,8117,123558,0
8125,5488,9076,0
8126,4539,26959,0
8128,310,15389,0
8131,96088,21475,0
8132,5,63943,0
8136,4928,41704,0
8137,13733,102429,50000
8138,9266,89157,0
8142,9221,17282,4615
8143,14232,14353,0
8147,634,16888,950000
8153,21,13980,0
8154,220,4415,0
8157,528,12178,0
8158,21,5707,0
8167,174,4109,1200000
8169,33,12677,25000000
8183,5,10076,0
8188,880,97202,0
8189,753,15389,0
8190,21,133259,0
8191,33,29646,0
8195,2342,15189,0
8196,25,4590,2090000
8197,841,11983,0
8199,880,97202,0
8207,33,4065,0
8225,5,11161,4200000
8228,174,94218,0
8232,21,32427,0
8235,2159,143561,121000
8236,6,68,0
8238,25,1903,0
8239,1659,793,0
8241,5,5058,0
8253,7164,608,7202188
8254,104,15254,19000000
8261,25,9789,1500000
8264,14563,209970,0
8266,17,58729,7200000
8268,174,12840,0
8270,310,37626,0
8275,13913,131405,0
8290,898,51875,0
8293,182,20237,0
8302,13866,2000,0
8327,528,3317,0
8331,174,67426,0
8335,4,30008,0
8336,4,3146,0
8337,5,64114,2000000
8338,4397,68424,424000
8340,4,14773,8000000
8341,2886,12238,0
8360,7,12080,150000000
8361,25,6046,125000000
8362,9195,1201,50000000
8363,21,73832,16000000
8364,4343,16214,0
8366,60,74259,5000000
8368,174,11218,130000000
8369,251,16938,27000000
8370,528,3317,2500000
8371,350,28239,105000000
8372,25,18357,50000000
8373,4,7908,90000000
8375,1341,183760,0
8376,4,53925,400000
8378,9195,19798,12000000
8379,5,12804,0
8380,915,16730,0
8382,9195,113799,0
8383,2651,55299,0
8385,1823,67451,0
8387,174,69801,10000000
8391,174,8328,11000000
8402,12,13663,0
8405,6181,6648,0
8410,33131,93975,0
8424,21,93906,340691
8425,1950,7145,5000000
8426,6559,1382280,0
8427,60,57359,0
8446,1432,93905,1000000
8447,33,12327,800000
8450,174,9054,1192000
8451,21,3632,0
8454,140,1131742,0
8456,16968,95456,0
8458,4,108914,0
8459,4,10001,2600000
8461,21,82413,3070000
8462,21,1744,0
8463,174,19606,0
8464,8735,57492,65000
8465,21,9054,0
8477,6116,9956,0
8481,21,29962,0
8482,21,30252,0
8484,192,76978,0
8487,21,69392,1775000
8491,174,8823,1300000
8492,8730,261224,0
8493,174,30365,23000000
8494,21,13563,0
8495,376,884,3600000
8500,882,30561,0
8501,109817,57895,6000000
8502,21,21506,2300000
8506,118,21183,0
8507,21,1496,310607
8511,930,13848,0
8512,1296,14639,4400000
8518,21,84034,0
8521,4,29595,535000
8526,264,57370,110000000
8528,25,57633,20000000
8529,7,488,60000000
8530,698,56474,0
8531,5,35689,37000000
8532,1043,20133,7500000
8533,12,11151,29000000
8534,104,2352,74500000
8535,21,11472,20000000
8542,21,10790,0
8571,5,47773,2000000
8574,1081,60220,0
8575,310,586015,0
8577,10031,1152,0
8578,55250,56502,0
8580,3025,90037,0
8581,678,15872,0
8582,10473,125677,0
8587,0,37852,0
8588,2364,20640,25000000
8591,1950,59023,21000000
8593,4,15521,5000000
8596,60,1927,0
8600,174,4109,0
8601,11474,142865,0
8604,104,23945,8700000
8605,104,21647,14500000
8607,1778,40333,0
8609,13913,10516,0
8610,33,1895,0
8611,6,83399,0
8614,21,1201,22000000
8617,4263,90522,0
8620,44698,793,0
8622,14,17087,6000000
8623,5,64061,12000000
8626,4,5629,0
8632,2268,1107939,0
8633,33,14692,15000000
8636,326,7623,200000000
8638,97,564,2700000
8640,130,20907,120000000
8641,7,55710,26000000
8643,174,68770,19000000
8644,25,21085,120000000
8645,8,5872,3000000
8650,77598,39996,500000
8656,7984,1126,0
8665,33,25598,75000000
8666,79,4586,100000000
8667,1422,50460,6500000
8670,43854,68,0
8677,0,33377,0
8684,9,10346,0
8685,10559,12733,0
8690,33,9577,3200000
8695,6,94880,0
8711,6,83399,0
8712,6,100131,921000
8713,5,35318,5000000
8714,174,4109,0
8718,25,37361,0
8720,182,64877,22000000
8724,641,15127,0
8727,4,19304,0
8730,1159,133635,14000000
8738,109,3776,160000
8743,4162,19032,0
8748,1714,12329,0
8753,0,1437435,0
8754,25,7501,0
8755,691,1032,0
8765,4,80727,512423
8771,33,25165,0
8772,2781,18854,0
8773,33,25165,0
8774,33,25165,0
8778,33,25165,0
8781,4,16294,80000000
8782,33,2388,57000000
8783,258,11614,60000000
8784,14,5367,2500000
8795,14,55251,0
8796,60,10586,0
8798,4,638,65000000
8799,497,42274,35000000
8800,21,172,7500000
8804,875,19069,0
8807,12,56591,9000000
8808,2,1201,40000000
8809,0,143284,0
8810,25,4014,70000000
8813,174,96166,3000000
8814,4,32593,19000000
8815,10210,16938,80000000
8827,8787,51962,0
8830,3287,56998,0
8831,4,17279,27000000
8832,2269,77305,10000000
8833,2514,6495,23000000
8835,25,1216735,20000000
8836,21,2291,30000000
8838,174,1032,1800000
8840,7002,1032,0
8844,7984,1126,0
8848,7811,4415,0
8860,3241,4755,25000000
8861,3287,17649,45000000
8864,7405,80215,30000000
8865,4,41378,70000000
8866,10163,33315,31000000
8869,1302,2178,30000000
8870,497,52629,42000000
8873,191,8574,0
8874,443,11090,6100000
8875,4,90522,0
8879,4,39996,1400000
8880,33,39012,7500000
8894,4,20412,17500000
8905,4,578,47000000
8906,17893,45572,100000
8907,7,65630,75000000
8908,877,46297,60000000
8910,43,17883,22000000
8911,12,129952,15000000
8912,25,20400,25000000
8914,133460,76624,7000
8915,35,36693,0
8916,14,36804,50000000
8917,4,34517,32000000
8918,738,4910,6500000
8919,11351,239075,0
8920,4,24939,0
8921,4,90522,0
8928,1138,3556,2000000
8933,3497,38516,0
8934,4,23684,0
8937,23,36602,30000000
8938,0,17108,218
8939,35,68020,0
8943,805,225898,18000000
8946,7,64151,45000000
8947,5,20310,10000000
8948,4,56106,60000000
8949,43,13235,16000000
8950,7302,37948,5000000
8951,290,65452,11000000
8952,856,1219158,0
8954,73067,20907,0
8955,0,64141,0
8957,1632,2127,1200000
8958,33,18596,40000000
8959,8,66728,20000000
8961,2,7087,92000000
8964,3502,24657,0
8965,97,24,165000000
8966,43,15557,11000000
8967,134,65677,12000000
8968,12,11091,60000000
8969,14,20237,40000000
8970,14,12995,25000000
8972,2,12962,100000000
8973,49,309,5000000
8974,4,70651,30000000
8977,174,1152,155000000
8978,436,18311,60000000
8979,18720,209972,0
8981,5,5342,27000000
8982,0,116805,0
8983,724,607,15000000
8984,79,1884,110000000
8985,12,3893,65000000
8987,0,110576,0
8989,174,13284,0
8998,21,145797,3200000
9004,4,18254,10000000
9005,4,27146,15000000
9008,33,100593,281743
9010,83,55379,0
9018,121268,115892,0
25746,33,98019,0
25750,16101,8635,0
25752,4111,143561,0
25753,21,8630,665603
25757,174,14281,422000
25769,12190,94180,0
25771,0,793,0
25773,3245,9054,0
25782,37929,11528,0
25788,60,11435,0
25795,21,14674,435000
25797,174,95293,433000
25805,11476,142865,0
25825,21,68,604000
25826,21,82413,0
25827,5,2662,0
25833,21,14674,0
25834,21,9049,1645000
25841,6,74659,952000
25850,5,14674,0
25855,174,8823,0
25856,60,10001,0
25865,174,10001,0
25870,5,99667,0
25886,21,9054,0
25887,25,39058,0
25898,2379,11572,0
25905,4,30249,0
25906,174,19528,0
25923,2886,12238,0
25927,3257,40,0
25937,21,69392,0
25940,5,40,2300000
25946,21,21506,0
25947,25,30249,0
25952,25,10601,0
25959,21,21506,3768785
25962,21,142297,0
25963,511,793,0
25996,174,14674,5019770
25999,893,89981,0
26002,1704,40,0
26003,512,11983,0
26038,5015,24939,0
26048,192,76978,0
26052,12243,10346,0
26059,882,125690,0
26073,192,76978,0
26078,3266,834,0
26082,192,76978,0
26084,174,87521,0
26085,21,15378,19000000
26095,109,3776,0
26116,25,18392,2200000
26122,1516,33727,0
26124,4,51000,1200000
26131,3280,90694,800000
26133,16340,94011,96000
26142,5,7767,3800000
26147,71947,15671,0
26150,344,8452,0
26151,2302,10346,0
26152,25,27728,1377800
26158,1931,11720,0
26159,955,82461,0
26169,955,82461,0
26171,10481,5763,0
26172,21,19665,2500000
26176,62355,138006,0
26183,5850,24531,0
26184,344,1190421,0
26195,14228,3776,500000
26198,39856,16745,0
26225,223,28615,0
26231,174,95462,0
26236,344,98838,0
26237,21,15189,7000000
26242,26727,488,450000
26249,4241,56033,0
26258,11656,55119,400000
26265,9266,20937,75000
26283,33,14773,0
26285,1901,11770,60000
26303,1461,1150,500000
26308,23968,10491,0
26313,5,9789,0
26317,4765,38007,500000
26322,15489,58499,1000000
26326,2437,55119,750000
26340,5851,57543,0
26344,25,13776,4300000
26347,344,107669,0
26350,21,15189,0
26357,2166,29648,0
26359,4,4956,9000000
26365,9266,35525,0
26366,7942,22020,0
26375,25,133259,6500000
26386,25,14639,4015000
26391,60,1032,14000000
26394,16192,18378,0
26399,5798,99436,0
26401,2521,11401,0
26409,9214,1018959,257000
26413,13433,18899,0
26422,60,3974,11000000
26429,2124,67411,0
26444,0,212239,0
26453,0,0,0
26464,5,12840,22000000
26467,2166,1788,0
26471,30,82234,0
26472,181,16395,800000
26492,174,20629,10000000
26498,8442,27977,0
26504,33,29471,0
26510,1,19744,3000000
26523,98544,97710,1065000
26524,10250,109402,0
26527,2353,309,0
26528,12296,134306,0
26539,403,10249,0
26542,1,63921,0
26547,2734,18897,0
26554,6927,32277,1000000
26555,174,4610,22000000
26562,5,18596,0
26564,1650,20556,0
26567,174,1524,15000000
26578,1728,8452,0
26585,3618,11401,0
26587,0,0,0
26590,3313,81825,0
26593,1950,88939,0
26599,49,309,0
26603,33,11770,3000000
26606,3618,67259,1250000
26612,3618,11401,150000
26614,0,0,0
26622,41,86293,0
26629,3173,80247,2000000
26630,7702,238647,22000000
26631,181,83784,0
26645,310,20849,0
26649,0,0,0
26662,1779,608,6900000
26676,4,57594,25000000
26680,23,10367,11000000
26681,6213,11401,3500000
26686,33,16897,0
26693,0,0,0
26694,2269,146095,0
26695,1625,21377,0
26696,33,16590,6000000
26700,20076,21217,10959015
26701,528,12180,0
26704,761,18500,0
26712,0,10781,0
26713,7517,12453,0
26717,69112,17279,33000
26726,25,58453,17000000
26729,70,37872,0
26732,371,4818,0
26736,2734,81913,0
26741,25,59023,13000000
26743,10342,628,0
26745,174,13563,0
26750,21,18254,0
26761,0,0,0
26764,168,63937,3000000
26765,2521,548474,0
26776,10342,608,0
26777,1583,128107,0
26778,4,64508,0
26782,104,56872,0
26791,25,11834,0
26792,4109,51572,0
26796,354,20789,0
26797,12226,1057663,0
26810,1380,112674,750000
26812,7429,30038,0
26819,79,27991,8000000
26828,12,62043,10000000
26838,14,3224,0
26840,192,3317,0
26849,0,0,0
26854,33,83996,0
26861,3173,568711,13000000
26865,3359,64901,0
26870,10210,12920,25000000
26871,1524,58712,0
26875,3621,65314,0
26887,0,0,0
26900,38407,114678,0
26901,275,61950,0
26903,6755,555254,0
26913,648,73121,0
26928,104,28615,0
26940,3268,31024,6000000
26947,20987,21183,965000
26958,5620,71950,0
26965,33,53334,0
26974,8,51918,1300000
26985,342,55916,0
26999,2,58829,0
27002,0,0,0
27003,826,43513,20000000
27006,288,81020,0
27008,59,11641,5000000
27020,976,21136,0
27022,278,18185,0
27032,2521,70109,0
27036,0,0,0
27074,6426,155598,0
27075,2106,30870,0
27105,63813,15868,0
27124,3421,21183,0
27134,356,4586,0
27140,1087,72445,0
27155,2785,34928,0
27156,529,77923,0
27176,19684,1048448,0
27178,204,5125,0
27186,591,87429,4495000
27193,104,21647,10500000
27246,598,63713,0
27251,0,0,0
27255,6274,119294,0
27266,94,12453,12000000
27306,68599,132812,0
27311,2785,34920,0
27317,1195,17282,250000
27320,0,72156,0
27328,16918,58614,0
27329,3269,69238,0
27368,82,4275,58500000
27369,6042,2790377,0
27370,191,1048458,0
27373,3795,7904,0
27397,709,10099,12500000
27408,2130,67750,30000000
27416,321,57022,0
27420,8592,213613,0
27426,203,70703,25697387
27434,357,54525,10600000
27441,529,16136,0
27450,356,56401,53000000
27473,35,66800,10000000
27478,33,57199,7000000
27480,880,17282,0
27482,35,3115,0
27491,880,26882,25000000
27513,404,40506,0
27523,5966,63429,0
27537,5106,5877,0
27539,14,42274,8000000
27549,880,17282,0
27555,806,71280,350000
27563,192,17282,0
27584,3549,69401,900000
27592,7036,10099,4000000
27595,105716,80047,100000
27604,1195,67075,250000
27611,0,0,0
27618,1171,37710,80000000
27619,2,69416,0
27627,6596,96657,0
27644,2441,20646,0
27660,174,56342,5000000
27664,856,22461,10000000
27667,9221,20310,4000000
27674,1838,57125,6000000
27683,3853,26479,5000000
27685,33,66039,0
27689,104,16919,0
27692,4434,5696,0
27695,5084,69867,0
27704,569,31074,9080000
27705,1020,26767,17000000
27706,4,11887,140000000
27708,0,0,0
27716,1789,1012,0
27721,104,2419,47000000
27722,7064,69991,0
27728,528,12180,0
27731,882,78173,0
27741,192,72496,5000000
27744,3289,72197,0
27746,5106,51034,0
27751,0,0,0
27762,4419,2,0
27768,591,37626,4293360
27769,21034,121873,0
27772,955,20310,3500000
27773,399,10099,3000000
27776,148,93903,0
27778,35,72952,0
27784,2073,17282,1700000
27788,129,40307,29000000
27790,43,2034,0
27793,3483,7727,7000000
27801,4206,57214,1100000
27802,3405,66718,125000
27803,104,19840,12806000
27808,5,3388,80000000
27815,14,43993,0
27816,102521,63477,780000
27820,665,15460,0
27821,33,2226,80000000
27822,22376,640,130000
27826,0,190339,0
27829,4059,4610,0
27830,3915,63943,0
27831,5374,957,6500000
27834,19802,68519,0
27837,25,12028,45000000
27838,3095,72034,500000
27839,7,26875,50000000
27846,3548,69360,0
27850,0,31654,0
27865,4475,45996,0
27866,294,15574,0
27869,769,64883,1500000
27873,112887,69238,0
27878,14914,53385,350000
27879,5443,19416,0
27882,0,4319,2600000
27899,2453,55429,0
27904,129,564,8700000
27905,13583,70212,6000000
27912,0,51521,0
30707,126,190,30000000
30745,6681,17282,250000
30749,35,2589,17500000
30793,80,510,150000000
30803,684,1188,0
30810,258,5655,50000000
30812,14,1032,110000000
30816,174,5572,70000000
30818,1632,1979,25000000
30820,695,58573,0
30822,1473,3289,0
30825,7,6737,80000000
30846,546,12624,0
30848,2448,60860,0
30850,251,28898,0
30883,25,54644,26000000
30890,18973,128107,0
30892,1151,19509,0
30894,33,61357,10000000
30898,12,24173,12000000
30994,33,6835,0
31000,33,21278,0
31030,6,18738,0
31038,500,146150,0
31049,16593,22151,0
31083,25,19450,0
31086,5822,31074,150000
31101,14159,18320,0
31114,2982,11013,10000000
31116,174,11435,1400000
31123,1524,38507,27440000
31150,25,16384,1200000
31162,11842,2042,0
31184,882,70100,10000000
31193,0,0,0
31221,25,12523,43000000
31223,1088,50582,30000000
31225,4,52038,30000000
31260,21,82800,0
31297,33,95293,0
31309,641,15127,0
31364,3657,21684,2800000
31367,25,50583,26000000
31410,46,7832,18339750
31420,134,58324,30000000
31422,5,13581,32000000
31424,1062,23799,20000000
31427,25,15337,30000000
31431,768,56435,20000000
31433,2157,51600,15000000
31435,10163,65865,0
31437,528,25645,0
31445,25432,66571,0
31522,46,2725,0
31545,534,103393,0
31553,37,22636,3500000
31590,4949,103393,0
31610,839,71056,0
31617,4928,40199,6250000
31658,1779,608,24000000
31660,528,185,26000000
31664,969,65934,0
31685,5,17167,70000000
31692,0,112078,0
31694,0,6220,7000000
31696,79,10943,100000000
31698,12,64191,84000000
31700,25,39819,14000000
31702,208,54607,0
31737,800,834,0
31804,25,23430,10000000
31851,21,108987,0
31867,497,18356,40000000
31878,2269,57607,20000000
31903,487,213337,0
31909,182,41795,0
31921,33,18378,0
31923,25,10586,0
31925,25,10586,0
31952,1877,41671,500000
31973,602,4410,0
32009,35,77441,0
32011,1600,5140,35000000
32017,2,20739,56000000
32019,21,37932,53000000
32022,5101,107148,0
32029,14,1011158,52000000
32031,25,5713,75000000
32058,25,10781,0
32060,33,48055,0
32116,0,55146,0
32139,25,15378,10000000
32160,5,11435,0
32179,753,15389,0
32213,1632,5917,825000
32234,25,4065,0
32243,1436,68554,3000000
32289,2,125544,25000000
32291,43,1243,0
32294,0,146745,0
32296,79,58072,0
32298,5,70777,35000000
32300,769,7312,3500000
32302,0,2762765,0
32314,2273,11011,1400000
32371,25,37360,0
32387,882,85309,0
32392,981,57865,4380750
32440,174,56506,0
32442,23,21217,0
32456,10342,628,0
32460,106,1843,0
32469,4,4109,0
32511,14102,83698,0
32515,33,31493,5800000
32554,192,187,0
32582,0,1134304,0
32584,1840,41670,1500000
32587,14,2293,40000000
32589,21,62116,25000000
32596,4,52609,130000000
32598,711,7396,10000000
32600,0,0,0
32620,83,11983,0
32632,60,95134,0
32649,10000,31894,0
32657,9115,142449,0
32659,356,20849,0
32666,3432,130405,0
32728,11114,29494,0
32743,135324,58677,6000000
32770,76,1011,0
32799,40690,58343,0
32862,1823,27517,0
32875,93470,5763,0
32892,344,8452,0
32898,7159,11523,5985
32906,344,143285,0
32914,2230,2380,0
32917,7816,32375,0
33004,158,52842,50000000
33085,21,62721,19000000
33090,4660,126125,0
33124,47,52961,4500000
33126,174,18392,9200000
33132,0,60545,0
33138,0,66605,0
33145,2976,24248,30000000
33148,12,109695,15000000
33154,846,71797,0
33158,5,7256,60000000
33162,25,578,130000000
33164,79,59521,40000000
33166,1632,455,6500000
33171,1474,19224,0
33188,25,70008,0
33201,1936,108499,0
33237,21,32427,1300000
33294,3466,57730,0
33310,0,124971,0
33312,4,130087,500000
33421,76,4453,0
33435,0,120969,0
33437,104,18865,45000000
33493,1,1,113000000
33495,748,54584,45000000
33499,12,36797,43000000
33558,0,1270,0
33564,1679,95040,0
33615,7,18864,75000000
33629,0,12523,2600000
33639,4,229374,0
33644,10210,1035,30000000
33646,4,13426,82000000
33649,769,84461,0
33660,14,6159,88000000
33669,813,29009,25000000
33672,5,19850,25000000
33677,4274,90583,0
33679,433,11694,110000000
33681,10807,2294,50000000
33683,104,59291,0
33725,2540,71280,2000000
33779,25307,1299424,0
33781,21,9054,7623000
33794,174,525,150000000
33801,882,45996,19500000
33815,33,68770,0
33826,803,83415,0
33830,2,7312,50000000
33834,33,14999,15000000
33836,5,9248,85000000
33838,1050,23590,0
33880,307,16860,0
33893,692,57865,6000000
33896,1615,56865,77532
33903,121,3722,0
33966,23,31903,4000000
34018,21,77101,0
34048,4,488,132000000
34072,104,18525,3300000
34129,25,52112,45000000
34143,829,8574,30000000
34148,104,17496,6400000
34150,25,20400,100000000
34153,0,82840,300000
34162,12,42994,40000000
34164,35,57579,0
34271,746,53267,8000000
34292,927,42175,1500000
34312,33,111415,0
34319,7,865,126000000
34321,3490,564,30000000
34323,35,16848,7000000
34326,7429,5216,0
34330,256,59142,0
34332,2,64151,35000000
34334,326,18878,135000000
34336,174,70738,30000000
34338,3516,83339,0
34359,5,146225,0
34397,3383,16590,0
34405,33,12891,39000000
34437,208,4429,10000000
34450,2521,83736,0
34482,17339,32919,0
34520,79,52049,50000000
34523,2253,76009,0
34528,3846,17246,1000000
34530,5,69498,22000000
34532,33,1978,43000000
34534,4,6482,45000000
34536,2253,21053,80000000
34540,8819,74062,0
34542,274,6818,0
34800,559,11454,0
34811,12413,21183,0
35015,174,68212,12000000
35347,3626,70709,0
35807,21,90522,0
35836,33,41039,26000000
35957,7,5140,26000000
36276,46,6011,8731048
36289,104,11201,0
36363,344,98835,0
36397,2,80691,35000000
36401,21,280,88000000
36477,307,22215,0
36509,126,44179,30000000
36517,264,8557,25000000
36519,104,18865,32000000
36525,7,54050,58000000
36527,14,18844,20000000
36529,21,8685,50000000
36533,33,55075,1000000
36535,188,23626,7000000
36537,12260,17439,0
36708,1556,53215,0
36850,2734,18897,0
36931,2726,70109,0
37211,21,77101,0
37240,77344,84369,0
37380,424,10765,60000000
37382,12,893,50000000
37384,1305,52941,3000000
37386,4,54025,62000000
37444,1325,30632,0
37475,14,5306,30000000
37477,12,56911,33000000
37495,1780,79453,0
37545,843,6818,0
37720,126,55499,19000000
37727,23,57270,55000000
37729,174,34891,40000000
37731,3263,56359,0
37733,12,224,32000000
37736,355,3556,50000000
37739,2,2053,25000000
37741,213,5345,7000000
37830,4164,9661,0
37844,43,72024,0
37853,5,57082,50000000
37857,769,87081,4000000
38038,297,7313,30000000
38061,174,1108,15000000
38095,3616,69081,0
38159,38,1126,0
38164,174,37361,0
38198,0,0,0
38294,806,43526,0
38304,14737,1032,2000000
38388,6350,33279,10000000
38583,10165,56173,2700000
38798,711,323,0
38886,34,5656,1500000
38992,33,40256,35000000
39183,1246,1614,14000000
39231,4,11649,57000000
39234,376,15287,35000000
39292,129,1461,7000000
39307,7,53176,0
39381,2326,53333,2000000
39400,5,11809,18000000
39414,1171,26481,10284523
39427,25,12995,50000000
39435,5,10702,75000000
39444,4,1704,20000000
39446,1053,2675,4000000
39449,33,24294,22000000
39516,3502,2166,0
39715,134,54590,10000000
39801,2073,17282,12148397
39869,46,42,14200000
40148,104,956,27000000
40278,1522,39,72000000
40339,2,61411,150000000
40412,1917,70520,0
40414,104,70221,22000000
40478,21,123969,0
40491,2302,16767,474700
40578,192,125085,0
40581,5496,11873,0
40583,129,2945,50000000
40597,38775,592702,1800000
40614,14,29605,22000000
40617,985,41041,0
40629,33,36588,28000000
40697,0,0,0
40723,1380,59998,1000000
40732,3573,57581,3500000
40815,174,10723,150000000
40819,84,366,28000000
40826,5,10965,40000000
40851,5,15277,65000000
40870,806,69371,0
40946,21280,22301,0
40955,1178,17016,0
40959,2570,1524,0
40962,4,1215,45000000
40966,2130,52894,0
41014,3570,4955,500000
41285,7,1243,15000000
41527,15,357,2000000
41566,2,5524,180000000
41569,11,108,207000000
41571,5,17633,85000000
41573,445,56789,19000000
41617,2226,22020,9000000
41627,882,76978,0
41712,0,70520,0
41716,14,44740,10000000
41724,4971,51521,0
41769,1020,49555,12000000
41828,364,11195,0
41863,2322,2176,15000000
41997,7,488,70000000
42002,34,60129,45000000
42004,2341,7426,1000000
42007,79,3026,70000000
42009,25,20739,60000000
42011,5,15002,100000000
42013,43,57328,0
42015,1557,5306,0
42018,0,3224,0
42176,1931,588925,0
42191,3,7879,0
42285,4063,27992,2500000
42418,12,30715,30000000
42422,3756,74091,0
42556,21,21869,0
42559,882,85309,0
42602,7370,19006,0
42632,1689,10099,0
42638,0,108497,0
42718,104,35453,12000000
42723,1507,16847,4800000
42725,25,60149,5000000
42728,25,8300,31000000
42730,2,60496,0
42732,4,39819,45000000
42734,308,61372,15000000
42738,126,3950,50000000
42740,446,13,0
42761,25,129952,0
42943,500,58220,28000000
42946,2521,18897,0
43289,4649,17282,0
43333,2146,4760,0
43376,1251,21737,0
43396,294,21370,25000000
43419,104,20308,35000000
43460,163,172,0
43549,8476,35155,0
43556,9195,58189,26000000
43558,1171,61175,40000000
43560,21,64045,25000000
43677,3268,27676,0
43679,12,57134,25000000
43684,37,64140,0
43708,2448,201,3000000
43744,96,17510,0
43836,5,17825,65000000
43869,23,61290,50000000
43871,79,33315,45000000
43904,1302,12786,15000000
43908,769,52856,0
43912,258,18311,37665000
43914,2448,585272,3500000
43917,2,664,40000000
43919,508,35734,20000000
43921,12,19000,17000000
43928,3287,13927,30000000
43930,25,18281,28000000
43932,308,58514,38000000
43936,431,7187,55000000
44004,4,46076,50000000
44020,13252,87170,0
44022,25,5714,80000000
44189,4,11057,0
44191,174,11266,54000000
44193,7,58375,20000000
44195,43,52443,6500000
44197,1225,39996,13000000
44199,23,5281,45000000
44204,563,13079,3000000
44225,711,1223175,12000000
44238,6562,50719,2000000
44241,4063,84981,0
44243,2623,84981,0
44301,94,16767,1380000
44397,43,59291,15000000
44399,2,53177,50000000
44511,0,113807,0
44555,58,8193,2000000
44597,955,82461,0
44613,12,60024,30000000
44633,10059,74295,0
44657,6116,10346,0
44665,308,2291,27000000
44694,49,309,12899867
44709,35,109640,8000000
44719,4243,144808,0
44731,158,62768,9000000
44759,21,30365,70000000
44761,10146,67367,475000
44773,1369,67980,150000
44777,47813,64108,500000
44788,3324,112588,0
44828,655,15218,15000000
44840,5,17494,0
44849,14,57557,18000000
44851,46,6273,0
44864,34,56539,6500000
44889,3802,58375,0
44929,211,37259,0
44931,78154,13899,0
44937,94,56209,0
44943,6382,68950,0
44972,14,12987,45000000
44974,73067,27571,950000
45028,11487,9789,10000000
45062,25,47640,60000000
45074,2,60207,80000000
45081,341,8296,50000000
45106,33,3289,17000000
45175,14,29226,10000000
45183,308,57214,6000000
45186,4,15344,150000000
45208,5,5174,50000000
45210,694,25598,15000000
45221,158,53014,0
45361,3244,61921,14000000
45382,2297,53212,8000000
45431,521,52870,80000000
45440,2130,17447,0
45442,17,5231,160000000
45447,23,6159,125000000
45499,25,11091,210000000
45501,33,59026,52000000
45503,33,56349,0
45517,2,7879,120000000
45635,1422,16378,90
45648,2957,52405,0
45658,980,285385,0
45662,25,12028,25000000
45666,4,53925,35000000
45668,79,21031,40000000
45672,5,57370,82500000
45720,444,5065,35000000
45722,2,1704,200000000
45726,33,19272,54000000
45728,308,19303,5000000
45730,174,11614,70000000
45732,508,8858,0
45880,5,1769,40000000
45928,3241,74589,1000000
45950,838,19012,1000000
45969,477,122583,6000000
46062,42053,65310,4200000
46105,3351,71660,0
46231,1508,9021,0
46322,134,17268,0
46335,33,58189,85000000
46337,25,49903,60000000
46347,3414,1172541,0
46367,33,2357,0
46530,174,9032,270000000
46559,2310,182,0
46572,3521,27991,10000000
46574,3916,87191,5000000
46578,43,16960,8000000
46664,659,15378,0
46723,4,223,25000000
46772,0,40250,0
46850,0,116330,0
46855,144,3831,0
46862,1583,4415,0
46865,497,35689,64000000
46948,56,57193,75000000
46965,12,4755,33000000
46967,288,1243,4000000
46970,748,55710,72500000
46972,25,17825,110000000
46974,4,1152,65000000
46976,5,12995,30000000
47044,33,638,135000000
47099,5,20646,55000000
47122,25,31024,18000000
47124,174,60237,50000000
47200,35,20193,12000000
47202,78,90,5000000
47254,972,42712,30000000
47261,14,59210,0
47382,491,29214,0
47384,5,18357,75600000
47404,3033,93107,0
47423,2290,53068,700000
47446,104,81118,0
47465,11561,280,12000000
47491,1789,1012,3700000
47516,21,63713,0
47518,33,3227,23000000
47538,60,56033,0
47566,6,1744,0
47610,1187,17329,16500000
47629,225,3224,15000000
47640,2773,52049,17500000
47644,2,21673,0
47646,33,75646,0
47721,15398,78185,0
47725,58,59,15000000
47736,2159,141065,0
47774,1242,225140,0
47793,1974,45405,15000
47810,174,58689,40000000
47894,225,15488,6500000
47937,892,41041,0
47950,14,16834,0
